condition,policy_name,sample_count,action_utility,mask_f1,compression_cost,generator_score,ood_generalization_score,gain_over_random,gain_over_hand_designed,oracle_gap,invalid_metric_count,episode_id,action_type,region_id,action_score,direct_mask_precision,direct_mask_recall,indirect_mask_precision,indirect_mask_recall
mixed_pressure,oracle,,1.0,1.0,0.0,1.0,,,,,,20011,apply_local_damping,13,1.0,1.0,1.0,1.0,1.0
mixed_pressure,oracle,,1.0,1.0,0.0,1.0,,,,,,20012,apply_local_damping,14,1.0,1.0,1.0,1.0,1.0
mixed_pressure,oracle,,1.0,1.0,0.0,1.0,,,,,,20013,apply_local_damping,15,1.0,1.0,1.0,1.0,1.0
mixed_pressure,oracle,,1.0,1.0,0.0,1.0,,,,,,20014,apply_local_damping,16,1.0,1.0,1.0,1.0,1.0
mixed_pressure,oracle,,1.0,1.0,0.0,1.0,,,,,,20015,apply_local_damping,17,1.0,1.0,1.0,1.0,1.0
mixed_pressure,oracle,,1.0,1.0,0.0,1.0,,,,,,20016,apply_local_damping,0,1.0,1.0,1.0,1.0,1.0
mixed_pressure,oracle,,1.0,1.0,0.0,1.0,,,,,,20017,apply_local_damping,1,1.0,1.0,1.0,1.0,1.0
ood_pressure_remap,g1_1_generator,,0.9,0.8333333333333333,0.75,0.8116666666666666,,,,,,30000,indirect_stabilize,12,0.9,0.5,1.0,1.0,1.0
ood_pressure_remap,g1_1_generator,,0.9,0.8333333333333333,0.75,0.8116666666666666,,,,,,30001,indirect_stabilize,13,0.9,0.5,1.0,1.0,1.0
ood_pressure_remap,g1_1_generator,,0.9,0.8333333333333333,0.75,0.8116666666666666,,,,,,30002,indirect_stabilize,14,0.9,0.5,1.0,1.0,1.0
ood_pressure_remap,g1_1_generator,,0.9,0.5833333333333333,0.75,0.7241666666666667,,,,,,30003,indirect_stabilize,15,0.9,0.5,1.0,0.3333333333333333,1.0
ood_pressure_remap,g1_1_generator,,0.9,0.8333333333333333,0.75,0.8116666666666666,,,,,,30004,indirect_stabilize,16,0.9,0.5,1.0,1.0,1.0
ood_pressure_remap,g1_1_generator,,0.9,0.6666666666666666,0.75,0.7533333333333334,,,,,,30005,indirect_stabilize,17,0.9,0.5,1.0,0.5,1.0
ood_pressure_remap,g1_1_generator,,0.9,0.8333333333333333,0.75,0.8116666666666666,,,,,,30006,indirect_stabilize,0,0.9,0.5,1.0,1.0,1.0
ood_pressure_remap,g1_1_generator,,0.9,0.6666666666666666,0.75,0.7533333333333334,,,,,,30007,indirect_stabilize,1,0.9,0.5,1.0,0.5,1.0
ood_pressure_remap,g1_1_generator,,0.9,0.6666666666666666,0.75,0.7533333333333334,,,,,,30008,indirect_stabilize,2,0.9,0.5,1.0,0.5,1.0
ood_pressure_remap,g1_1_generator,,0.9,0.75,0.75,0.7825000000000001,,,,,,30009,indirect_stabilize,3,0.9,1.0,1.0,0.3333333333333333,1.0
ood_pressure_remap,g1_1_generator,,0.9,0.6666666666666666,0.75,0.7533333333333334,,,,,,30010,indirect_stabilize,4,0.9,0.5,1.0,0.5,1.0
ood_pressure_remap,g1_1_generator,,0.9,0.5,0.75,0.6950000000000001,,,,,,30011,indirect_stabilize,5,0.9,0.5,1.0,0.2,1.0
ood_pressure_remap,g1_1_generator,,0.9,0.8333333333333333,0.75,0.8116666666666666,,,,,,30012,indirect_stabilize,6,0.9,0.5,1.0,1.0,1.0
ood_pressure_remap,g1_1_generator,,0.9,0.8333333333333333,0.75,0.8116666666666666,,,,,,30013,indirect_stabilize,7,0.9,0.5,1.0,1.0,1.0
ood_pressure_remap,g1_1_generator,,0.9,0.6666666666666666,0.75,0.7533333333333334,,,,,,30014,indirect_stabilize,8,0.9,0.5,1.0,0.5,1.0
ood_pressure_remap,g1_1_generator,,0.9,0.8333333333333333,0.75,0.8116666666666666,,,,,,30015,indirect_stabilize,9,0.9,0.5,1.0,1.0,1.0
ood_pressure_remap,g1_1_generator,,0.9,0.6666666666666666,0.75,0.7533333333333334,,,,,,30016,indirect_stabilize,10,0.9,0.5,1.0,0.5,1.0
ood_pressure_remap,g1_1_generator,,0.9,0.8333333333333333,0.75,0.8116666666666666,,,,,,30017,indirect_stabilize,11,0.9,0.5,1.0,1.0,1.0
ood_pressure_remap,g1_1_no_feedback,,0.9,0.8333333333333333,0.625,0.8241666666666666,,,,,,30000,indirect_stabilize,12,0.9,0.5,1.0,1.0,1.0
ood_pressure_remap,g1_1_no_feedback,,0.9,0.8333333333333333,0.625,0.8241666666666666,,,,,,30001,indirect_stabilize,13,0.9,0.5,1.0,1.0,1.0
ood_pressure_remap,g1_1_no_feedback,,0.9,0.5,0.625,0.7075,,,,,,30002,indirect_stabilize,14,0.9,0.0,0.0,1.0,1.0
ood_pressure_remap,g1_1_no_feedback,,0.9,0.25,0.625,0.62,,,,,,30003,indirect_stabilize,15,0.9,0.0,0.0,0.3333333333333333,1.0
ood_pressure_remap,g1_1_no_feedback,,0.9,0.8333333333333333,0.625,0.8241666666666666,,,,,,30004,indirect_stabilize,16,0.9,0.5,1.0,1.0,1.0
ood_pressure_remap,g1_1_no_feedback,,0.9,0.6666666666666666,0.625,0.7658333333333334,,,,,,30005,indirect_stabilize,17,0.9,0.5,1.0,0.5,1.0
ood_pressure_remap,g1_1_no_feedback,,0.9,0.8333333333333333,0.625,0.8241666666666666,,,,,,30006,indirect_stabilize,0,0.9,0.5,1.0,1.0,1.0
ood_pressure_remap,g1_1_no_feedback,,0.9,0.6666666666666666,0.625,0.7658333333333334,,,,,,30007,indirect_stabilize,1,0.9,0.5,1.0,0.5,1.0
ood_pressure_remap,g1_1_no_feedback,,0.9,0.6666666666666666,0.625,0.7658333333333334,,,,,,30008,indirect_stabilize,2,0.9,0.5,1.0,0.5,1.0
ood_pressure_remap,g1_1_no_feedback,,0.9,0.5833333333333333,0.625,0.7366666666666667,,,,,,30009,indirect_stabilize,3,0.9,0.5,1.0,0.3333333333333333,1.0
ood_pressure_remap,g1_1_no_feedback,,0.9,0.6666666666666666,0.625,0.7658333333333334,,,,,,30010,indirect_stabilize,4,0.9,0.5,1.0,0.5,1.0
ood_pressure_remap,g1_1_no_feedback,,0.9,0.16666666666666669,0.625,0.5908333333333333,,,,,,30011,indirect_stabilize,5,0.9,0.0,0.0,0.2,1.0
ood_pressure_remap,g1_1_no_feedback,,0.9,0.5,0.625,0.7075,,,,,,30012,indirect_stabilize,6,0.9,0.0,0.0,1.0,1.0
ood_pressure_remap,g1_1_no_feedback,,0.9,0.8333333333333333,0.625,0.8241666666666666,,,,,,30013,indirect_stabilize,7,0.9,0.5,1.0,1.0,1.0
ood_pressure_remap,g1_1_no_feedback,,0.9,0.6666666666666666,0.625,0.7658333333333334,,,,,,30014,indirect_stabilize,8,0.9,0.5,1.0,0.5,1.0
ood_pressure_remap,g1_1_no_feedback,,0.9,0.8333333333333333,0.625,0.8241666666666666,,,,,,30015,indirect_stabilize,9,0.9,0.5,1.0,1.0,1.0
ood_pressure_remap,g1_1_no_feedback,,0.9,0.6666666666666666,0.625,0.7658333333333334,,,,,,30016,indirect_stabilize,10,0.9,0.5,1.0,0.5,1.0
ood_pressure_remap,g1_1_no_feedback,,0.9,0.5,0.625,0.7075,,,,,,30017,indirect_stabilize,11,0.9,0.0,0.0,1.0,1.0
ood_pressure_remap,g1_1_no_compression,,1.0,0.8333333333333333,0.625,0.8791666666666667,,,,,,30000,apply_local_damping,12,1.0,0.5,1.0,1.0,1.0
ood_pressure_remap,g1_1_no_compression,,1.0,0.6666666666666666,0.625,0.8208333333333333,,,,,,30001,apply_local_damping,13,1.0,0.5,1.0,0.5,1.0
ood_pressure_remap,g1_1_no_compression,,0.9,0.8333333333333333,0.625,0.8241666666666666,,,,,,30002,indirect_stabilize,14,0.9,0.5,1.0,1.0,1.0
ood_pressure_remap,g1_1_no_compression,,1.0,0.8333333333333333,0.625,0.8791666666666667,,,,,,30003,apply_local_damping,15,1.0,0.5,1.0,1.0,1.0
ood_pressure_remap,g1_1_no_compression,,1.0,0.8333333333333333,0.625,0.8791666666666667,,,,,,30004,apply_local_damping,16,1.0,0.5,1.0,1.0,1.0
ood_pressure_remap,g1_1_no_compression,,1.0,0.8333333333333333,0.625,0.8791666666666667,,,,,,30005,apply_local_damping,17,1.0,0.5,1.0,1.0,1.0
ood_pressure_remap,g1_1_no_compression,,1.0,0.8333333333333333,0.625,0.8791666666666667,,,,,,30006,apply_local_damping,0,1.0,0.5,1.0,1.0,1.0
ood_pressure_remap,g1_1_no_compression,,0.9,0.6666666666666666,0.625,0.7658333333333334,,,,,,30007,indirect_stabilize,1,0.9,0.5,1.0,0.5,1.0
ood_pressure_remap,g1_1_no_compression,,1.0,0.6666666666666666,0.625,0.8208333333333333,,,,,,30008,apply_local_damping,2,1.0,0.5,1.0,0.5,1.0
ood_pressure_remap,g1_1_no_compression,,0.9,1.0,0.625,0.8825,,,,,,30009,indirect_stabilize,3,0.9,1.0,1.0,1.0,1.0
ood_pressure_remap,g1_1_no_compression,,0.1,0.6666666666666666,0.625,0.3258333333333333,,,,,,30010,indirect_stabilize,9,0.1,0.5,1.0,0.5,1.0
ood_pressure_remap,g1_1_no_compression,,0.9,0.6666666666666666,0.625,0.7658333333333334,,,,,,30011,indirect_stabilize,5,0.9,0.5,1.0,0.5,1.0
ood_pressure_remap,g1_1_no_compression,,0.9,0.6666666666666666,0.625,0.7658333333333334,,,,,,30012,indirect_stabilize,6,0.9,0.5,1.0,0.5,1.0
ood_pressure_remap,g1_1_no_compression,,1.0,0.6666666666666666,0.625,0.8208333333333333,,,,,,30013,apply_local_damping,7,1.0,0.5,1.0,0.5,1.0
ood_pressure_remap,g1_1_no_compression,,1.0,0.8333333333333333,0.625,0.8791666666666667,,,,,,30014,apply_local_damping,8,1.0,0.5,1.0,1.0,1.0
ood_pressure_remap,g1_1_no_compression,,1.0,0.6666666666666666,0.625,0.8208333333333333,,,,,,30015,apply_local_damping,9,1.0,0.5,1.0,0.5,1.0
ood_pressure_remap,g1_1_no_compression,,1.0,0.6666666666666666,0.625,0.8208333333333333,,,,,,30016,apply_local_damping,10,1.0,0.5,1.0,0.5,1.0
ood_pressure_remap,g1_1_no_compression,,1.0,0.8333333333333333,0.625,0.8791666666666667,,,,,,30017,apply_local_damping,11,1.0,0.5,1.0,1.0,1.0
ood_pressure_remap,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,30000,abstain,,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,30001,apply_local_damping,9,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,30002,abstain,,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,30003,abstain,,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,random,,0.1,0.0,0.0,0.15500000000000003,,,,,,30004,indirect_stabilize,12,0.1,0.0,0.0,0.0,0.0
ood_pressure_remap,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,30005,apply_local_damping,11,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,30006,apply_local_damping,16,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,30007,abstain,,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,30008,abstain,,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,random,,0.1,0.0,0.0,0.15500000000000003,,,,,,30009,indirect_stabilize,6,0.1,0.0,0.0,0.0,0.0
ood_pressure_remap,random,,0.1,0.0,0.0,0.15500000000000003,,,,,,30010,indirect_stabilize,13,0.1,0.0,0.0,0.0,0.0
ood_pressure_remap,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,30011,apply_local_damping,9,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,30012,abstain,,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,random,,0.0,0.0,0.0,0.1,,,,,,30013,apply_local_damping,16,-0.25,0.0,0.0,0.0,0.0
ood_pressure_remap,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,30014,apply_local_damping,14,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,30015,apply_local_damping,5,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,random,,0.2,0.0,0.0,0.21000000000000002,,,,,,30016,abstain,,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,random,,0.1,0.0,0.0,0.15500000000000003,,,,,,30017,indirect_stabilize,7,0.1,0.0,0.0,0.0,0.0
ood_pressure_remap,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,30000,abstain,,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,30001,abstain,,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,30002,abstain,,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,30003,abstain,,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,30004,abstain,,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,30005,abstain,,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,30006,abstain,,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,30007,abstain,,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,30008,abstain,,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,30009,abstain,,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,30010,abstain,,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,30011,abstain,,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,30012,abstain,,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,30013,abstain,,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,30014,abstain,,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,30015,abstain,,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,30016,abstain,,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,always_abstain,,0.2,0.0,0.0,0.21000000000000002,,,,,,30017,abstain,,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,hand_designed,,1.0,0.0,0.0,0.65,,,,,,30000,apply_local_damping,12,1.0,0.0,0.0,0.0,0.0
ood_pressure_remap,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,30001,apply_local_damping,0,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,30002,apply_local_damping,1,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,30003,apply_local_damping,2,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,30004,apply_local_damping,3,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,30005,apply_local_damping,4,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,30006,apply_local_damping,5,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,30007,apply_local_damping,6,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,30008,apply_local_damping,7,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,30009,apply_local_damping,8,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,30010,apply_local_damping,9,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,30011,apply_local_damping,10,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,hand_designed,,1.0,0.0,0.0,0.65,,,,,,30012,apply_local_damping,6,1.0,0.0,0.0,0.0,0.0
ood_pressure_remap,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,30013,apply_local_damping,12,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,30014,apply_local_damping,13,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,30015,apply_local_damping,14,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,hand_designed,,1.0,0.0,0.0,0.65,,,,,,30016,apply_local_damping,10,1.0,0.0,0.0,0.0,0.0
ood_pressure_remap,hand_designed,,0.2,0.0,0.0,0.21000000000000002,,,,,,30017,apply_local_damping,16,0.2,0.0,0.0,0.0,0.0
ood_pressure_remap,oracle,,1.0,1.0,0.0,1.0,,,,,,30000,apply_local_damping,12,1.0,1.0,1.0,1.0,1.0
ood_pressure_remap,oracle,,1.0,1.0,0.0,1.0,,,,,,30001,apply_local_damping,13,1.0,1.0,1.0,1.0,1.0
ood_pressure_remap,oracle,,1.0,1.0,0.0,1.0,,,,,,30002,apply_local_damping,14,1.0,1.0,1.0,1.0,1.0
ood_pressure_remap,oracle,,1.0,1.0,0.0,1.0,,,,,,30003,apply_local_damping,15,1.0,1.0,1.0,1.0,1.0
ood_pressure_remap,oracle,,1.0,1.0,0.0,1.0,,,,,,30004,apply_local_damping,16,1.0,1.0,1.0,1.0,1.0
ood_pressure_remap,oracle,,1.0,1.0,0.0,1.0,,,,,,30005,apply_local_damping,17,1.0,1.0,1.0,1.0,1.0
ood_pressure_remap,oracle,,1.0,1.0,0.0,1.0,,,,,,30006,apply_local_damping,0,1.0,1.0,1.0,1.0,1.0
ood_pressure_remap,oracle,,1.0,1.0,0.0,1.0,,,,,,30007,apply_local_damping,1,1.0,1.0,1.0,1.0,1.0
ood_pressure_remap,oracle,,1.0,1.0,0.0,1.0,,,,,,30008,apply_local_damping,2,1.0,1.0,1.0,1.0,1.0
ood_pressure_remap,oracle,,1.0,1.0,0.0,1.0,,,,,,30009,apply_local_damping,3,1.0,1.0,1.0,1.0,1.0
ood_pressure_remap,oracle,,1.0,1.0,0.0,1.0,,,,,,30010,apply_local_damping,4,1.0,1.0,1.0,1.0,1.0
ood_pressure_remap,oracle,,1.0,1.0,0.0,1.0,,,,,,30011,apply_local_damping,5,1.0,1.0,1.0,1.0,1.0
ood_pressure_remap,oracle,,1.0,1.0,0.0,1.0,,,,,,30012,apply_local_damping,6,1.0,1.0,1.0,1.0,1.0
ood_pressure_remap,oracle,,1.0,1.0,0.0,1.0,,,,,,30013,apply_local_damping,7,1.0,1.0,1.0,1.0,1.0
ood_pressure_remap,oracle,,1.0,1.0,0.0,1.0,,,,,,30014,apply_local_damping,8,1.0,1.0,1.0,1.0,1.0
ood_pressure_remap,oracle,,1.0,1.0,0.0,1.0,,,,,,30015,apply_local_damping,9,1.0,1.0,1.0,1.0,1.0
ood_pressure_remap,oracle,,1.0,1.0,0.0,1.0,,,,,,30016,apply_local_damping,10,1.0,1.0,1.0,1.0,1.0
ood_pressure_remap,oracle,,1.0,1.0,0.0,1.0,,,,,,30017,apply_local_damping,11,1.0,1.0,1.0,1.0,1.0
